NIRF,COLLEGE,YEAR,BRANCH,CATEGORY,OPENING_RANK,CLOSING_RANK
22,Alagappa College Of Technology,2023,Industrial Bio-Technology,ST,,
22,Alagappa College Of Technology,2023,Industrial Bio-Technology(SS),GENERAL,10581,11626
22,Alagappa College Of Technology,2023,Industrial Bio-Technology(SS),OBC,11734,13127
22,Alagappa College Of Technology,2023,Industrial Bio-Technology(SS),SC,,
22,Alagappa College Of Technology,2023,Industrial Bio-Technology(SS),ST,81657,81657
187,RVS College of Engineering and Technology,2023,Computer science,GENERAL,152,16872
187,RVS College of Engineering and Technology,2023,Computer science,OBC,116449,116449
187,RVS College of Engineering and Technology,2023,Computer science,SC,89315,143970
187,RVS College of Engineering and Technology,2023,Computer science,ST,,
187,RVS College of Engineering and Technology,2023,Information technology,GENERAL,14621,20480
187,RVS College of Engineering and Technology,2023,Information technology,OBC,89165,98276
187,RVS College of Engineering and Technology,2023,Information technology,SC,107165,121042
187,RVS College of Engineering and Technology,2023,Information technology,ST,,
187,RVS College of Engineering and Technology,2023,Electronics and Communication,GENERAL,9321,17673
187,RVS College of Engineering and Technology,2023,Electronics and Communication,OBC,20404,121320
187,RVS College of Engineering and Technology,2023,Electronics and Communication,SC,97922,152673
187,RVS College of Engineering and Technology,2023,Electronics and Communication,ST,,
187,RVS College of Engineering and Technology,2023,Electrical and Electronics,GENERAL,92329,117127
187,RVS College of Engineering and Technology,2023,Electrical and Electronics,OBC,124001,166260
187,RVS College of Engineering and Technology,2023,Electrical and Electronics,SC,136812,175842
187,RVS College of Engineering and Technology,2023,Electrical and Electronics,ST,,
187,RVS College of Engineering and Technology,2023,Artificial Intelligence and Data Science,GENERAL,4160,20135
187,RVS College of Engineering and Technology,2023,Artificial Intelligence and Data Science,OBC,42763,98276
187,RVS College of Engineering and Technology,2023,Artificial Intelligence and Data Science,SC,89315,143970
187,RVS College of Engineering and Technology,2023,Artificial Intelligence and Data Science,ST,,
187,RVS College of Engineering and Technology,2023,Mechanical Engineering,GENERAL,109547,132709
187,RVS College of Engineering and Technology,2023,Mechanical Engineering,OBC,133490,173231
187,RVS College of Engineering and Technology,2023,Mechanical Engineering,SC,144214,163375
187,RVS College of Engineering and Technology,2023,Mechanical Engineering,ST,,
187,RVS College of Engineering and Technology,2023,Petrochemical Engineering,GENERAL,113667,135622
187,RVS College of Engineering and Technology,2023,Petrochemical Engineering,OBC,149662,158121
187,RVS College of Engineering and Technology,2023,Petrochemical Engineering,SC,146948,167924
187,RVS College of Engineering and Technology,2023,Petrochemical Engineering,ST,,
243,"Panimalar Engineering College,Chennai",2023,Computer science,GENERAL,8437,98214
243,"Panimalar Engineering College,Chennai",2023,Computer science,OBC,10721,81497
243,"Panimalar Engineering College,Chennai",2023,Computer science,SC,106002,106002
243,"Panimalar Engineering College,Chennai",2023,Computer science,ST,,
243,"Panimalar Engineering College,Chennai",2023,Information technology,GENERAL,9582,47624
243,"Panimalar Engineering College,Chennai",2023,Information technology,OBC,11724,49568
243,"Panimalar Engineering College,Chennai",2023,Information technology,SC,,
243,"Panimalar Engineering College,Chennai",2023,Information technology,ST,,
243,"Panimalar Engineering College,Chennai",2023,Electronics and Communication,GENERAL,10684,46550
243,"Panimalar Engineering College,Chennai",2023,Electronics and Communication,OBC,14237,58681
243,"Panimalar Engineering College,Chennai",2023,Electronics and Communication,SC,,
243,"Panimalar Engineering College,Chennai",2023,Electronics and Communication,ST,,
243,"Panimalar Engineering College,Chennai",2023,Electrical and Electronics,GENERAL,13542,66960
243,"Panimalar Engineering College,Chennai",2023,Electrical and Electronics,OBC,14647,80812
243,"Panimalar Engineering College,Chennai",2023,Electrical and Electronics,SC,56841,96851
243,"Panimalar Engineering College,Chennai",2023,Electrical and Electronics,ST,,
243,"Panimalar Engineering College,Chennai",2023,Mechanical Engineering,GENERAL,21652,99188
243,"Panimalar Engineering College,Chennai",2023,Mechanical Engineering,OBC,85392,166790
243,"Panimalar Engineering College,Chennai",2023,Mechanical Engineering,SC,142153,177640
243,"Panimalar Engineering College,Chennai",2023,Mechanical Engineering,ST,,
243,"Panimalar Engineering College,Chennai",2023,Artificial Intelligence and Data Science,GENERAL,11284,42717
243,"Panimalar Engineering College,Chennai",2023,Artificial Intelligence and Data Science,OBC,15634,50932
243,"Panimalar Engineering College,Chennai",2023,Artificial Intelligence and Data Science,SC,,
243,"Panimalar Engineering College,Chennai",2023,Artificial Intelligence and Data Science,ST,,
243,"Panimalar Engineering College,Chennai",2023,Artificial Intelligence and Machine Learning,GENERAL,11682,50605
243,"Panimalar Engineering College,Chennai",2023,Artificial Intelligence and Machine Learning,OBC,15645,51408
243,"Panimalar Engineering College,Chennai",2023,Artificial Intelligence and Machine Learning,SC,,
243,"Panimalar Engineering College,Chennai",2023,Artificial Intelligence and Machine Learning,ST,,
195,Rajalakshmi Institute of Technology,2023,Computer science,GENERAL,2606,6518
195,Rajalakshmi Institute of Technology,2023,Computer science,OBC,6776,17605
195,Rajalakshmi Institute of Technology,2023,Computer science,SC,15661,69281
195,Rajalakshmi Institute of Technology,2023,Computer science,ST,136242,136242
195,Rajalakshmi Institute of Technology,2023,Artificial Intelligence and Data Science,GENERAL,2014,8561
195,Rajalakshmi Institute of Technology,2023,Artificial Intelligence and Data Science,OBC,10117,15123
195,Rajalakshmi Institute of Technology,2023,Artificial Intelligence and Data Science,SC,30370,63834
195,Rajalakshmi Institute of Technology,2023,Artificial Intelligence and Data Science,ST,,
195,Rajalakshmi Institute of Technology,2023,Electronics and Communication,GENERAL,3009,9818
195,Rajalakshmi Institute of Technology,2023,Electronics and Communication,OBC,9915,14154
195,Rajalakshmi Institute of Technology,2023,Electronics and Communication,SC,31164,65257
195,Rajalakshmi Institute of Technology,2023,Electronics and Communication,ST,73429,73429
195,Rajalakshmi Institute of Technology,2023,Mechanical Engineering,GENERAL,13292,25601
195,Rajalakshmi Institute of Technology,2023,Mechanical Engineering,OBC,25844,44397
195,Rajalakshmi Institute of Technology,2023,Mechanical Engineering,SC,93060,106252
195,Rajalakshmi Institute of Technology,2023,Mechanical Engineering,ST,,
268,"Government College of Engineering,Salem",2023,Computer science,GENERAL,1649,4332
268,"Government College of Engineering,Salem",2023,Computer science,OBC,4427,7484
268,"Government College of Engineering,Salem",2023,Computer science,SC,9060,25008
268,"Government College of Engineering,Salem",2023,Computer science,ST,,
268,"Government College of Engineering,Salem",2023,Electronics and Communication,GENERAL,904,6556
268,"Government College of Engineering,Salem",2023,Electronics and Communication,OBC,6595,9030
268,"Government College of Engineering,Salem",2023,Electronics and Communication,SC,12644,26621
268,"Government College of Engineering,Salem",2023,Electronics and Communication,ST,12478,12478
268,"Government College of Engineering,Salem",2023,Mechanical Engineering,GENERAL,10729,29863
268,"Government College of Engineering,Salem",2023,Mechanical Engineering,OBC,31126,47034
268,"Government College of Engineering,Salem",2023,Mechanical Engineering,SC,44148,91119
268,"Government College of Engineering,Salem",2023,Mechanical Engineering,ST,80937,80937
268,"Government College of Engineering,Salem",2023,Electrical and Electronics,GENERAL,4420,10985
268,"Government College of Engineering,Salem",2023,Electrical and Electronics,OBC,11295,15246
268,"Government College of Engineering,Salem",2023,Electrical and Electronics,SC,22503,36575
268,"Government College of Engineering,Salem",2023,Electrical and Electronics,ST,38985,38985
268,"Government College of Engineering,Salem",2023,Civil Engineering,GENERAL,16934,38385
268,"Government College of Engineering,Salem",2023,Civil Engineering,OBC,38450,63019
268,"Government College of Engineering,Salem",2023,Civil Engineering,SC,43515,78889
268,"Government College of Engineering,Salem",2023,Civil Engineering,ST,56879,56879
273,Karpagam College of Engineering,2023,Computer science,GENERAL,3394,10718
273,Karpagam College of Engineering,2023,Computer science,OBC,11162,13824
273,Karpagam College of Engineering,2023,Computer science,SC,31140,87231
273,Karpagam College of Engineering,2023,Computer science,ST,104229,104229
273,Karpagam College of Engineering,2023,Information technology,GENERAL,343,14569
273,Karpagam College of Engineering,2023,Information technology,OBC,14582,21789
273,Karpagam College of Engineering,2023,Information technology,SC,58806,87106
273,Karpagam College of Engineering,2023,Information technology,ST,,
273,Karpagam College of Engineering,2023,Artificial Intelligence and Data Science,GENERAL,840,11064
273,Karpagam College of Engineering,2023,Artificial Intelligence and Data Science,OBC,11222,14825
273,Karpagam College of Engineering,2023,Artificial Intelligence and Data Science,SC,12861,45872
273,Karpagam College of Engineering,2023,Artificial Intelligence and Data Science,ST,,
273,Karpagam College of Engineering,2023,Electronics and Communication,GENERAL,3828,15744
273,Karpagam College of Engineering,2023,Electronics and Communication,OBC,14729,26346
273,Karpagam College of Engineering,2023,Electronics and Communication,SC,34859,121529
273,Karpagam College of Engineering,2023,Electronics and Communication,ST,51373,51373
273,Karpagam College of Engineering,2023,Electrical and Electronics,GENERAL,29385,36973
273,Karpagam College of Engineering,2023,Electrical and Electronics,OBC,37011,45232
273,Karpagam College of Engineering,2023,Electrical and Electronics,SC,107893,165835
273,Karpagam College of Engineering,2023,Electrical and Electronics,ST,,
273,Karpagam College of Engineering,2023,Civil Engineering,GENERAL,30544,58746
273,Karpagam College of Engineering,2023,Civil Engineering,OBC,87539,104570
273,Karpagam College of Engineering,2023,Civil Engineering,SC,112883,123238
273,Karpagam College of Engineering,2023,Civil Engineering,ST,,
273,Karpagam College of Engineering,2023,Mechanical Engineering,GENERAL,40939,65769
273,Karpagam College of Engineering,2023,Mechanical Engineering,OBC,32390,88651
273,Karpagam College of Engineering,2023,Mechanical Engineering,SC,87129,154802
273,Karpagam College of Engineering,2023,Mechanical Engineering,ST,,
181,"Easwari Engineering College, Chennai",2023,Computer science,GENERAL,2786,8991
181,"Easwari Engineering College, Chennai",2023,Computer science,OBC,6132,16946
181,"Easwari Engineering College, Chennai",2023,Computer science,SC,3613,18020
181,"Easwari Engineering College, Chennai",2023,Computer science,ST,10538,42514
181,"Easwari Engineering College, Chennai",2023,Information technology,GENERAL,12796,47097
181,"Easwari Engineering College, Chennai",2023,Information technology,OBC,17099,64062
181,"Easwari Engineering College, Chennai",2023,Information technology,SC,17470,98673
181,"Easwari Engineering College, Chennai",2023,Information technology,ST,34315,69317
181,"Easwari Engineering College, Chennai",2023,Artificial Intelligence and Data Science,GENERAL,7327,12365
181,"Easwari Engineering College, Chennai",2023,Artificial Intelligence and Data Science,OBC,12645,16548
181,"Easwari Engineering College, Chennai",2023,Artificial Intelligence and Data Science,SC,22177,55475
181,"Easwari Engineering College, Chennai",2023,Artificial Intelligence and Data Science,ST,,
181,"Easwari Engineering College, Chennai",2023,Electronics and Communication,GENERAL,5552,18952
181,"Easwari Engineering College, Chennai",2023,Electronics and Communication,OBC,10278,25971
181,"Easwari Engineering College, Chennai",2023,Electronics and Communication,SC,41937,88605
181,"Easwari Engineering College, Chennai",2023,Electronics and Communication,ST,,
181,"Easwari Engineering College, Chennai",2023,Electrical and Electronics,GENERAL,21002,32871
181,"Easwari Engineering College, Chennai",2023,Electrical and Electronics,OBC,33982,41000
181,"Easwari Engineering College, Chennai",2023,Electrical and Electronics,SC,82543,99379
181,"Easwari Engineering College, Chennai",2023,Electrical and Electronics,ST,,
181,"Easwari Engineering College, Chennai",2023,Civil Engineering,GENERAL,37245,69338
181,"Easwari Engineering College, Chennai",2023,Civil Engineering,OBC,58682,112001
181,"Easwari Engineering College, Chennai",2023,Civil Engineering,SC,115831,142021
181,"Easwari Engineering College, Chennai",2023,Civil Engineering,ST,,
181,"Easwari Engineering College, Chennai",2023,Mechanical Engineering,GENERAL,15390,54184
181,"Easwari Engineering College, Chennai",2023,Mechanical Engineering,OBC,36836,99254
181,"Easwari Engineering College, Chennai",2023,Mechanical Engineering,SC,80280,135029
181,"Easwari Engineering College, Chennai",2023,Mechanical Engineering,ST,,
181,"Easwari Engineering College, Chennai",2023,Biomedical Engineering,GENERAL,21534,48528
181,"Easwari Engineering College, Chennai",2023,Biomedical Engineering,OBC,52074,67151
181,"Easwari Engineering College, Chennai",2023,Biomedical Engineering,SC,50463,127225
181,"Easwari Engineering College, Chennai",2023,Biomedical Engineering,ST,,
181,"Easwari Engineering College, Chennai",2023,Robotics and Automation,GENERAL,26311,38006
181,"Easwari Engineering College, Chennai",2023,Robotics and Automation,OBC,39744,47678
181,"Easwari Engineering College, Chennai",2023,Robotics and Automation,SC,64044,119660
181,"Easwari Engineering College, Chennai",2023,Robotics and Automation,ST,,
181,"Easwari Engineering College, Chennai",2023,Automobile ,GENERAL,45877,87682
181,"Easwari Engineering College, Chennai",2023,Automobile ,OBC,91134,127642
181,"Easwari Engineering College, Chennai",2023,Automobile ,SC,97354,168069
181,"Easwari Engineering College, Chennai",2023,Automobile ,ST,,
181,"Easwari Engineering College, Chennai",2023,Electrical and Instrumentation,GENERAL,18245,28601
181,"Easwari Engineering College, Chennai",2023,Electrical and Instrumentation,OBC,29297,33991
181,"Easwari Engineering College, Chennai",2023,Electrical and Instrumentation,SC,67321,82298
181,"Easwari Engineering College, Chennai",2023,Electrical and Instrumentation,ST,,
157,"Sri Sairam Engineering College,Chennai",2023,Computer science,GENERAL,4983,12782
157,"Sri Sairam Engineering College,Chennai",2023,Computer science,OBC,12873,20110
157,"Sri Sairam Engineering College,Chennai",2023,Computer science,SC,13648,70731
157,"Sri Sairam Engineering College,Chennai",2023,Computer science,ST,87257,87257
157,"Sri Sairam Engineering College,Chennai",2023,Information technology,GENERAL,2644,18064
157,"Sri Sairam Engineering College,Chennai",2023,Information technology,OBC,12391,26766
157,"Sri Sairam Engineering College,Chennai",2023,Information technology,SC,24960,86434
157,"Sri Sairam Engineering College,Chennai",2023,Information technology,ST,,
157,"Sri Sairam Engineering College,Chennai",2023,Artificial Intelligence and Data Science,GENERAL,2150,18574
157,"Sri Sairam Engineering College,Chennai",2023,Artificial Intelligence and Data Science,OBC,2577,27259
157,"Sri Sairam Engineering College,Chennai",2023,Artificial Intelligence and Data Science,SC,19083,83179
157,"Sri Sairam Engineering College,Chennai",2023,Artificial Intelligence and Data Science,ST,,
157,"Sri Sairam Engineering College,Chennai",2023,Electronics and Communication,GENERAL,2122,20130
157,"Sri Sairam Engineering College,Chennai",2023,Electronics and Communication,OBC,8208,28550
157,"Sri Sairam Engineering College,Chennai",2023,Electronics and Communication,SC,25018,78312
157,"Sri Sairam Engineering College,Chennai",2023,Electronics and Communication,ST,92110,92110
157,"Sri Sairam Engineering College,Chennai",2023,Electrical and Electronics,GENERAL,2800,33909
157,"Sri Sairam Engineering College,Chennai",2023,Electrical and Electronics,OBC,34138,48164
157,"Sri Sairam Engineering College,Chennai",2023,Electrical and Electronics,SC,35541,119765
157,"Sri Sairam Engineering College,Chennai",2023,Electrical and Electronics,ST,,
157,"Sri Sairam Engineering College,Chennai",2023,Civil Engineering,GENERAL,16137,62946
157,"Sri Sairam Engineering College,Chennai",2023,Civil Engineering,OBC,39266,83077
157,"Sri Sairam Engineering College,Chennai",2023,Civil Engineering,SC,74440,116681
157,"Sri Sairam Engineering College,Chennai",2023,Civil Engineering,ST,,
157,"Sri Sairam Engineering College,Chennai",2023,Electrical and Instrumentation,GENERAL,11167,43758
157,"Sri Sairam Engineering College,Chennai",2023,Electrical and Instrumentation,OBC,45026,59149
157,"Sri Sairam Engineering College,Chennai",2023,Electrical and Instrumentation,SC,117296,134844
157,"Sri Sairam Engineering College,Chennai",2023,Electrical and Instrumentation,ST,,
157,"Sri Sairam Engineering College,Chennai",2023,Mechanical Engineering,GENERAL,7936,53731
157,"Sri Sairam Engineering College,Chennai",2023,Mechanical Engineering,OBC,53902,74606
157,"Sri Sairam Engineering College,Chennai",2023,Mechanical Engineering,SC,75974,145081
157,"Sri Sairam Engineering College,Chennai",2023,Mechanical Engineering,ST,,
157,"Sri Sairam Engineering College,Chennai",2023,Computer science and Bussiness System,GENERAL,4031,23052
157,"Sri Sairam Engineering College,Chennai",2023,Computer science and Bussiness System,OBC,24568,34131
157,"Sri Sairam Engineering College,Chennai",2023,Computer science and Bussiness System,SC,59726,97840
157,"Sri Sairam Engineering College,Chennai",2023,Computer science and Bussiness System,ST,,
174,"Sona College of Engineering,Salem",2023,Computer science,GENERAL,1986,20989
174,"Sona College of Engineering,Salem",2023,Computer science,OBC,9317,30048
174,"Sona College of Engineering,Salem",2023,Computer science,SC,32748,111757
174,"Sona College of Engineering,Salem",2023,Computer science,ST,72202,72202
174,"Sona College of Engineering,Salem",2023,Information technology,GENERAL,5092,31232
174,"Sona College of Engineering,Salem",2023,Information technology,OBC,31242,39662
174,"Sona College of Engineering,Salem",2023,Information technology,SC,56687,111463
174,"Sona College of Engineering,Salem",2023,Information technology,ST,,
174,"Sona College of Engineering,Salem",2023,Artificial Intelligence and Data Science,GENERAL,9284,29959
174,"Sona College of Engineering,Salem",2023,Artificial Intelligence and Data Science,OBC,30275,38437
174,"Sona College of Engineering,Salem",2023,Artificial Intelligence and Data Science,SC,28725,130842
174,"Sona College of Engineering,Salem",2023,Artificial Intelligence and Data Science,ST,,
174,"Sona College of Engineering,Salem",2023,Electronics and Communication,GENERAL,1036,31832
174,"Sona College of Engineering,Salem",2023,Electronics and Communication,OBC,32274,42510
174,"Sona College of Engineering,Salem",2023,Electronics and Communication,SC,65006,132765
174,"Sona College of Engineering,Salem",2023,Electronics and Communication,ST,77515,77515
174,"Sona College of Engineering,Salem",2023,Electrical and Electronics,GENERAL,25071,47315
174,"Sona College of Engineering,Salem",2023,Electrical and Electronics,OBC,47894,60243
174,"Sona College of Engineering,Salem",2023,Electrical and Electronics,SC,72301,171301
174,"Sona College of Engineering,Salem",2023,Electrical and Electronics,ST,,
174,"Sona College of Engineering,Salem",2023,Civil Engineering,GENERAL,62903,86297
174,"Sona College of Engineering,Salem",2023,Civil Engineering,OBC,87725,134397
174,"Sona College of Engineering,Salem",2023,Civil Engineering,SC,96626,168251
174,"Sona College of Engineering,Salem",2023,Civil Engineering,ST,148685,148685
174,"Sona College of Engineering,Salem",2023,Mechanical Engineering,GENERAL,16964,75478
174,"Sona College of Engineering,Salem",2023,Mechanical Engineering,OBC,82593,119733
174,"Sona College of Engineering,Salem",2023,Mechanical Engineering,SC,148119,166498
174,"Sona College of Engineering,Salem",2023,Mechanical Engineering,ST,107619,107619
174,"Sona College of Engineering,Salem",2023,Biomedical Engineering,GENERAL,7481,52309
174,"Sona College of Engineering,Salem",2023,Biomedical Engineering,OBC,56017,85432
174,"Sona College of Engineering,Salem",2023,Biomedical Engineering,SC,68539,159937
174,"Sona College of Engineering,Salem",2023,Biomedical Engineering,ST,,
174,"Sona College of Engineering,Salem",2023,Mechatronics,GENERAL,37947,63560
174,"Sona College of Engineering,Salem",2023,Mechatronics,OBC,48506,81314
174,"Sona College of Engineering,Salem",2023,Mechatronics,SC,154921,166894
174,"Sona College of Engineering,Salem",2023,Mechatronics,ST,,